OTU_ID	IN_130_MCB_26_S_ITS_S70	IN_130_MCB_2_S_ITS_S69	IN_130_MCB_9_S_ITS_S22	IN_132_MCB_16_S_ITS_S23	IN_132_MCB_17_S_ITS_S71	IN_132_MCB_27_S_ITS_S24	IN_272_MCB_10_S_ITS_S31	IN_272_MCB_11_S_ITS_S79	IN_272_MCB_24_S_ITS_S72	IN_55_MCB_6_S_ITS_S20	IN_55_MCB_7_S_ITS_S68	IN_55_MCB_8_S_ITS_S21	IN_WT_MCB_28_S_ITS_S32	IN_WT_MCB_29_S_ITS_S80	IN_WT_MCB_33_S_ITS_S33	TN_130_A_S_ITS_S35	TN_130_B_S_ITS_S83	TN_130_C_S_ITS_S36	TN_132_A_S_ITS_S84	TN_132_B_S_ITS_S43	TN_132_C_S_ITS_S91	TN_272_A_S_ITS_S44	TN_272_B_S_ITS_S92	TN_272_C_S_ITS_S45	TN_55_A_S_ITS_S81	TN_55_B_S_ITS_S34	TN_55_C_S_ITS_S82	TN_LS_1_S_ITS_S93	TN_LS_2_S_ITS_S46	TN_LS_3_S_ITS_S94	TN_WT_MB_19_S_ITS_S47	TN_WT_MB_20_S_ITS_S95	TN_WT_MB_21_S_ITS_S48	WA130_BNL_20_S_ITS_S9	WA132_RN_7_S_ITS_S57	WA132_RN_8_S_ITS_S10	WA272_BNL_17_S_ITS_S59	WA272_BNL_18_S_ITS_S12	WA272_RN_10_S_ITS_S11	WA_55_BNL_19_S_ITS_S8	WA_55_RN_1_S_ITS_S7	WA_55_RN_2_S_ITS_S55	WA_WT_BNL_21_S_ITS_S60	WA_WT_BNL_22_S_ITS_S19	WA_WT_BNL_23_S_ITS_S67	taxonomy
Otu00048	0	0	0	0	0	0	0	0	0	372	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	108	129	455	431	266	43	392	276	137	930	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);o__Xylariales_unclassified(100);o__Xylariales_unclassified(100);o__Xylariales_unclassified(100);
Otu00049	59	60	14	21	16	32	47	106	45	7	74	6	19	56	108	19	261	113	390	812	64	191	26	133	382	26	131	98	550	49	219	61	17	25	59	37	13	0	6	0	20	2	0	0	15	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Didymosphaeriaceae(100);g__Paraconiothyrium(100);g__Paraconiothyrium_unclassified(100);
Otu00050	103	69	2	32	10	48	42	25	29	0	98	4	10	286	160	204	197	1	82	194	21	12	34	35	208	134	396	7	42	1774	81	16	37	0	0	0	0	0	0	0	0	0	0	0	25	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Aspergillaceae(100);g__Penicillium(100);s__Penicillium_cainii(95);
Otu00051	9	16	29	41	15	8	11	39	0	16	33	4	30	109	13	0	297	16	35	64	4	96	10	144	191	1	197	54	57	28	310	21	13	72	11	231	34	4	1243	33	19	18	197	115	19	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);g__Alternaria(100);s__Alternaria_alternata(100);
Otu00052	347	251	33	44	73	18	52	101	93	162	118	121	146	204	6	6	56	120	25	48	48	268	60	93	49	131	58	29	206	290	117	64	31	83	18	0	123	9	45	1	1	8	178	9	90	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);o__Sordariales_unclassified(90);o__Sordariales_unclassified(90);o__Sordariales_unclassified(90);
Otu00053	647	505	79	85	102	145	181	1	112	1	536	90	270	2	275	267	0	8	0	0	7	0	2	0	0	407	4	0	1	4	0	3	4	2	3	3	4	4	0	8	1	0	1	2	54	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Polyporales(100);f__Ganodermataceae(100);f__Ganodermataceae_unclassified(100);f__Ganodermataceae_unclassified(100);
Otu00054	9	75	20	82	18	8	19	232	42	5	40	22	104	311	44	48	86	94	165	244	492	150	290	349	160	70	134	112	181	146	97	93	278	10	0	1	10	2	14	0	1	2	10	12	6	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Ophiocordycipitaceae(100);g__Purpureocillium(100);s__Purpureocillium_lilacinum(75);
Otu00055	144	263	129	132	59	90	63	23	113	43	77	68	97	1	48	70	0	4	12	8	0	3	0	10	1	54	27	52	11	19	1	138	19	321	48	189	395	73	242	48	73	74	264	35	80	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Glomerellales(100);f__Plectosphaerellaceae(100);g__Gibellulopsis(100);s__Gibellulopsis_piscis(100);
Otu00056	0	0	7	0	0	3	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	642	0	1	812	0	932	0	0	1	1011	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);
Otu00057	36	122	248	116	17	65	27	0	95	146	21	121	29	14	401	688	9	12	0	6	25	0	1172	0	0	6	0	37	8	1	3	46	15	11	115	13	3	18	10	15	64	14	8	228	49	k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Cystofilobasidiales(100);f__Mrakiaceae(100);g__Tausonia(100);s__Tausonia_pullulans(100);
Otu00058	0	0	0	0	0	0	0	418	0	0	0	0	0	184	0	0	381	48	677	533	1	188	2	101	291	0	129	351	292	112	54	51	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Lophiostomataceae(100);f__Lophiostomataceae_unclassified(100);f__Lophiostomataceae_unclassified(100);
Otu00059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	1	0	3733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Russulales(100);f__Gloeocystidiellaceae(100);g__Gloeocystidiellum(100);s__Gloeocystidiellum_porosum(100);
Otu00060	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	129	394	404	489	50	223	365	396	67	386	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Glomerellales(100);f__Plectosphaerellaceae(100);g__Gibellulopsis(100);s__Gibellulopsis_piscis(100);
Otu00061	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	6	0	8	0	0	1	1	0	0	0	1	1750	1	1569	11	589	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS11(100);f__unclassified_GS11(100);g__unclassified_GS11(100);s__GS11_sp(100);
Otu00062	419	792	0	3	7	24	519	0	1	0	324	7	814	0	12	1	0	0	0	0	145	0	11	0	0	171	0	0	0	0	0	0	46	0	17	0	0	0	22	0	14	0	3	0	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Glomerellales(100);f__Plectosphaerellaceae(100);g__Plectosphaerella(100);g__Plectosphaerella_unclassified(100);
Otu00063	234	141	38	77	69	149	10	5	279	0	55	112	31	101	0	0	0	183	16	0	60	7	21	2	6	0	0	8	13	2	0	11	28	568	6	0	538	0	13	3	10	0	94	0	133	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Cucurbitariaceae(100);g__Pyrenochaetopsis(100);s__Pyrenochaetopsis_leptospora(100);
Otu00064	690	740	0	22	74	667	34	0	0	0	222	1	381	0	0	0	0	0	0	0	80	0	0	0	0	168	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	2	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS10(100);f__unclassified_GS10(100);g__unclassified_GS10(100);s__GS10_sp(100);
Otu00065	67	221	0	1	34	598	54	0	45	349	46	5	36	0	0	0	0	0	0	0	27	0	0	0	0	166	0	0	0	0	0	0	6	134	91	232	79	4	56	415	63	25	207	198	28	k__Fungi(100);p__Ascomycota(100);c__Pezizomycetes(100);o__Pezizales(100);f__Pyronemataceae(100);g__unclassified_Pyronemataceae(100);s__Pyronemataceae_sp(100);
Otu00066	79	57	43	24	15	69	56	0	43	57	28	19	86	0	247	87	0	0	0	0	0	0	21	0	0	56	0	0	0	0	0	0	0	19	445	8	18	789	4	53	117	64	118	117	61	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Nectriaceae(100);g__Nectria(100);s__Nectria_ramulariae(100);
Otu00067	3	13	29	319	22	0	44	12	209	0	52	304	67	9	645	884	99	14	2	0	0	13	0	4	0	209	22	20	53	35	12	11	0	0	0	0	0	1	0	5	0	5	0	0	105	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);g__Mortierella_unclassified(100);
Otu00068	106	44	2	23	21	27	24	44	5	32	34	8	31	38	15	3	80	5	43	27	14	30	12	46	57	7	77	50	100	12	71	41	62	152	34	18	225	41	616	23	36	37	374	35	19	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Nectriaceae(100);g__Gibberella(100);s__Gibberella_tricincta(100);
Otu00069	40	41	0	0	7	0	10	67	0	17	23	8	6	0	10	1	0	22	51	31	0	149	0	153	15	0	3	3	60	34	21	21	0	66	365	235	1	612	63	48	87	165	134	8	6	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu00070	49	46	40	190	22	78	282	121	32	0	33	0	78	57	3	27	67	102	67	180	494	147	336	102	84	16	18	72	47	18	44	53	252	0	0	0	2	0	0	0	0	0	0	0	63	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Didymellaceae(100);f__Didymellaceae_unclassified(65);f__Didymellaceae_unclassified(65);
Otu00071	9	24	5	10	3	6	5	0	3	90	41	23	0	0	98	113	0	1	0	6	2	0	9	2	0	75	0	0	6	0	0	0	127	41	363	1	29	17	71	21	1179	12	114	193	12	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Aspergillaceae(100);g__Penicillium(89);s__Penicillium_polonicum(84);
Otu00072	49	126	0	0	0	4	2	32	7	0	114	0	35	7	0	9	1011	5	12	1	3	27	9	162	104	5	211	51	12	281	4	729	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Thyridariaceae(100);f__Thyridariaceae_unclassified(100);f__Thyridariaceae_unclassified(100);
Otu00073	27	25	364	547	32	119	20	1	63	24	136	458	165	201	279	67	2	8	6	11	1	1	41	0	3	105	0	3	0	0	1	0	2	10	0	0	9	0	25	0	0	0	27	16	108	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);o__Hypocreales_unclassified(72);o__Hypocreales_unclassified(72);o__Hypocreales_unclassified(72);
Otu00074	29	24	190	234	78	49	29	82	490	3	31	50	167	93	29	222	3	98	56	0	40	27	30	12	2	0	6	12	0	10	34	2	33	18	30	23	13	0	2	239	0	4	23	4	263	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Thyridariaceae(100);g__Roussoella(100);g__Roussoella_unclassified(100);
Otu00075	1	1	77	72	6	1	0	4	29	0	4	208	0	7	0	9	26	0	11	0	0	3	4	203	173	0	125	1	55	3	141	6	0	0	107	92	0	518	0	346	162	158	0	0	137	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00076	0	0	0	0	0	0	2	0	19	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	559	0	1	886	0	341	0	1	0	666	6	0	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);c__Leotiomycetes_unclassified(100);c__Leotiomycetes_unclassified(100);c__Leotiomycetes_unclassified(100);c__Leotiomycetes_unclassified(100);
Otu00077	200	90	60	140	51	58	263	0	87	42	141	154	254	9	83	110	0	11	0	0	111	0	59	1	0	97	0	5	2	4	0	0	44	117	8	83	83	43	66	38	15	22	67	48	10	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);g__Tetracladium(100);g__Tetracladium_unclassified(100);
Otu00078	431	246	128	42	159	177	19	4	304	0	29	348	47	11	2	0	0	3	5	0	0	0	0	0	1	2	0	0	0	4	0	2	0	0	5	0	6	0	1	8	6	0	6	0	281	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);
Otu00079	1	2	58	72	0	658	2	109	34	0	13	0	0	35	867	203	24	40	30	24	4	76	31	2	11	5	46	9	17	21	11	156	1	0	4	31	0	11	0	34	9	26	0	1	45	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Chaetosphaeriales(100);f__Chaetosphaeriaceae(100);f__Chaetosphaeriaceae_unclassified(100);f__Chaetosphaeriaceae_unclassified(100);
Otu00080	14	76	114	113	37	93	8	0	102	41	11	59	44	0	4	5	0	0	0	0	33	0	62	0	0	18	0	15	0	208	0	5	96	39	280	330	42	204	9	43	135	73	39	47	22	k__Fungi(100);p__Chytridiomycota(100);c__Rhizophydiomycetes(100);o__Rhizophydiales(100);f__Rhizophydiales_fam_Incertae_sedis(100);g__Operculomyces(100);s__Operculomyces_laminatus(100);
Otu00081	0	11	0	14	189	12	2	4	9	0	0	414	0	0	10	81	15	5	0	103	0	0	6	0	0	13	0	0	0	82	3	57	4	0	36	42	2	82	2	161	84	92	2	1	895	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_alpina(100);
Otu00082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	2	0	1	0	86	1154	0	9	92	13	0	1170	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00083	33	31	3	15	11	0	3	0	3	78	3	28	13	0	71	29	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	171	46	524	141	199	117	31	122	94	240	223	0	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(94);o__Helotiales_unclassified(94);o__Helotiales_unclassified(94);
Otu00084	0	16	0	7	3	0	0	0	0	554	1	0	0	0	380	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	6	178	0	94	0	50	0	3	0	34	816	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);o__Sordariales_unclassified(100);o__Sordariales_unclassified(100);o__Sordariales_unclassified(100);
Otu00085	4	5	12	15	11	5	17	88	49	0	5	16	5	34	6	12	122	14	51	117	25	143	30	63	156	9	119	589	235	50	140	660	1	0	0	0	0	1	0	0	3	0	0	0	13	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Hypocreaceae(100);g__Trichoderma(100);s__Trichoderma_spirale(100);
Otu00086	280	589	63	31	224	58	40	3	10	55	188	19	126	40	166	1	4	8	0	17	9	8	0	12	0	35	0	22	7	62	7	20	2	19	0	0	29	0	25	0	0	0	52	65	8	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);
Otu00087	40	11	0	0	0	5	6	74	3	0	41	0	1	72	8	0	91	113	124	630	43	116	9	41	173	144	143	129	99	350	11	75	8	0	0	0	0	0	0	0	0	0	0	0	6	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Aspergillaceae(100);g__Penicillium(100);g__Penicillium_unclassified(100);
Otu00088	37	92	1	1	2	24	85	0	31	128	79	0	97	0	6	2	0	0	0	0	23	0	14	0	0	24	0	0	0	0	0	0	190	1	13	135	0	421	1	214	103	375	0	17	0	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);g__Tetracladium(100);s__Tetracladium_sp(100);
Otu00089	0	0	0	0	0	0	0	79	0	0	0	0	0	223	0	0	107	8	45	518	4	33	0	421	171	0	173	0	93	156	69	346	65	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00090	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	1665	0	104	0	61	42	94	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00091	0	0	0	2	0	4	112	0	0	0	3	0	1	0	0	0	0	0	0	0	1763	0	719	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	4	k__Fungi(100);p__Basidiomycota(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);
Otu00092	17	27	13	37	5	41	26	9	44	18	77	8	23	91	33	409	114	53	13	2	25	183	6	0	32	327	10	6	117	1	0	3	2	40	137	56	80	71	40	17	9	48	29	14	31	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Hypocreaceae(100);f__Hypocreaceae_unclassified(100);f__Hypocreaceae_unclassified(100);
Otu00093	66	48	26	52	41	34	17	0	66	79	48	41	100	0	40	29	0	0	0	0	8	0	51	0	0	0	0	0	0	0	0	0	22	144	46	125	137	103	88	85	118	68	108	133	74	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00094	38	79	10	48	14	73	12	31	143	28	34	64	46	14	65	47	4	41	2	6	47	0	112	23	7	40	20	70	16	104	8	30	58	61	36	119	34	55	32	131	63	123	32	3	100	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Nectriaceae(100);g__Fusarium(100);s__Fusarium_solani(97);
Otu00095	0	0	0	0	0	0	0	88	0	0	4	0	0	27	0	0	86	4	4	360	0	788	1	4	221	0	56	162	61	255	22	250	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu00096	12	49	3	3	6	1	5	92	12	0	15	4	27	236	6	2	81	127	345	280	2	71	2	49	46	7	121	127	167	86	188	38	0	0	0	0	0	0	30	0	0	0	12	0	3	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Aspergillaceae(100);g__Penicillium(100);s__Penicillium_brasilianum(98);
Otu00097	0	0	23	2507	2	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00098	126	110	29	15	35	47	77	7	22	0	156	27	115	341	1	3	19	23	183	8	1	27	69	3	4	113	5	77	20	73	9	323	0	70	0	0	14	0	7	0	0	0	0	0	0	k__Fungi(100);p__Chytridiomycota(100);c__Rhizophydiomycetes(100);o__Rhizophydiales(100);f__unclassified_Rhizophydiales(100);g__unclassified_Rhizophydiales(100);s__Rhizophydiales_sp(100);
Otu00099	67	29	2	48	14	18	2	12	1	2	10	0	20	127	5	9	2	73	47	92	197	37	153	49	14	7	3	26	27	145	16	14	174	241	1	2	186	9	106	4	11	1	151	3	3	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__unclassified_Pleosporales(100);g__unclassified_Pleosporales(100);s__Pleosporales_sp(100);
Otu00100	236	137	9	15	73	265	30	0	63	0	26	307	7	0	286	8	0	0	0	0	0	0	172	0	0	2	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	228	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00101	80	32	68	129	303	118	12	22	41	0	24	31	19	8	0	7	48	2	10	44	0	4	0	339	67	25	31	31	22	151	54	45	1	0	2	70	0	4	0	37	27	2	0	0	70	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiales_fam_Incertae_sedis(100);g__Cadophora(78);s__Cadophora_sp(78);
Otu00102	140	132	31	64	187	504	85	0	93	38	147	6	19	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	18	28	65	31	27	14	105	15	26	41	9	13	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(100);f__unclassified_Onygenales(100);g__unclassified_Onygenales(100);s__Onygenales_sp(100);
Otu00103	1	2	0	0	1	25	0	0	0	6	35	0	0	0	0	0	0	0	0	0	2	0	34	0	0	0	0	0	0	0	0	0	3	0	627	0	236	0	0	0	645	0	0	84	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Lasiosphaeriaceae(79);f__Lasiosphaeriaceae_unclassified(79);f__Lasiosphaeriaceae_unclassified(79);
Otu00104	69	66	64	137	57	91	23	9	301	0	77	172	29	53	0	48	0	19	32	0	0	0	77	0	0	90	0	195	0	43	10	13	14	0	0	0	0	0	0	0	0	0	0	1	131	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_exigua(100);
Otu00105	0	0	0	72	0	0	0	199	0	0	0	30	0	83	0	18	124	34	96	173	0	95	0	465	82	0	13	0	192	0	70	0	0	0	0	0	0	2	0	20	0	8	0	0	176	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_elongata(100);
Otu00106	50	97	611	55	336	265	16	0	0	31	19	2	12	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	20	30	29	77	0	0	0	33	2	0	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_antarctica(100);
Otu00107	60	54	439	376	111	82	2	0	29	0	1	260	42	0	20	84	0	0	0	0	0	0	0	0	0	27	0	0	0	1	2	0	0	0	0	0	0	3	0	0	2	0	0	0	286	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Trichocladium(100);s__Trichocladium_opacum(100);
Otu00108	1	1	3	0	2	0	0	193	0	17	0	0	0	63	0	0	65	9	121	91	5	55	0	190	117	0	161	40	69	0	32	51	2	0	1	544	0	2	0	12	1	4	0	12	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Trichomeriaceae(100);g__Arthrocladium(100);s__Arthrocladium_sp(100);
Otu00109	38	76	0	0	0	10	16	0	39	804	289	0	25	0	166	110	0	0	0	0	2	0	0	0	0	80	1	0	0	2	27	0	1	0	5	12	0	19	0	0	29	21	2	29	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu00110	0	0	0	0	0	0	0	0	0	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	3	17	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu00111	0	4	53	15	0	20	0	5	15	1	0	34	3	2	80	9	7	26	12	14	4	67	1	13	2	90	14	106	45	285	47	408	0	31	3	182	81	3	81	11	2	22	78	0	25	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Chaetosphaeriales(100);f__Chaetosphaeriaceae(100);g__unclassified_Chaetosphaeriaceae(100);s__Chaetosphaeriaceae_sp(100);
Otu00112	163	49	3	1	32	84	7	0	0	0	107	9	83	0	24	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	647	0	0	115	1	280	0	0	1	121	0	1	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS10(100);f__unclassified_GS10(100);g__unclassified_GS10(100);s__GS10_sp(100);
Otu00113	0	0	0	0	0	0	0	1562	0	0	0	0	0	0	0	0	174	0	0	30	0	0	0	3	66	0	0	0	0	129	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS11(100);f__unclassified_GS11(100);g__unclassified_GS11(100);s__GS11_sp(100);
Otu00114	10	4	52	239	0	304	115	4	2	0	33	0	11	0	93	206	0	0	0	0	0	0	12	0	5	593	0	0	0	0	0	0	19	174	0	0	1	0	5	0	35	0	20	14	8	k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Trichosporonales(100);f__Trichosporonaceae(100);g__Apiotrichum(100);s__Apiotrichum_laibachii(100);
Otu00115	0	3	0	0	0	0	7	0	0	147	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1048	19	1	0	326	20	0	21	40	0	k__Fungi(100);p__Ascomycota(100);c__Saccharomycetes(100);o__Saccharomycetales(100);f__Lipomycetaceae(100);g__Lipomyces(100);s__Lipomyces_lipofer(100);
Otu00116	30	40	9	143	32	80	101	0	4	0	621	0	225	0	0	0	1	0	0	0	13	0	275	0	0	28	0	0	10	0	0	1	149	0	0	0	0	0	0	0	0	0	0	0	75	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS10(100);f__unclassified_GS10(100);g__unclassified_GS10(100);s__GS10_sp(100);
