Var1	Var2	r	p	r.sign
Botu00370	Botu00337	0.922939068100358	9.47837269560381e-07	1
Botu01066	Botu00347	-0.925614227263355	7.58315576110391e-07	0
Botu00815	Botu00355	0.940966010733453	1.75247408584767e-07	1
Botu00871	Botu00369	0.925965970068178	7.35944242657993e-07	1
Botu00982	Botu00369	0.940855712512205	1.773389231019e-07	1
Botu00957	Botu00391	0.929983545449453	5.17156898638405e-07	1
Botu02037	Botu00391	0.925363372562798	7.74615628529318e-07	1
Botu00615	Botu00413	-0.928810343771457	5.74489478211149e-07	0
Botu01159	Botu00413	-0.945041980847074	1.11174769168443e-07	0
Botu00652	Botu00453	-0.926859900694598	6.81561427073873e-07	0
Botu00487	Botu00456	0.939445914494415	2.05972165989721e-07	1
Botu01029	Botu00470	-0.936938457818713	2.66492694578346e-07	0
Botu01591	Botu00503	0.923155598581844	9.3115460497728e-07	1
Botu00868	Botu00510	0.939910691914529	1.96133060015313e-07	1
Botu00539	Botu00512	0.935978739397929	2.93294468267646e-07	1
Botu00833	Botu00524	0.925627240143369	7.57477919499649e-07	1
Botu00989	Botu00524	0.937955708547323	2.40357177272443e-07	1
Botu00676	Botu00535	0.930702494602369	4.84452583382478e-07	1
Botu00652	Botu00536	0.922939068100358	9.47837269560381e-07	1
Botu01268	Botu00536	0.956109867048797	2.64773425406872e-08	1
Botu00815	Botu00538	0.961504413962376	1.14376614845924e-08	1
Botu01259	Botu00538	0.925904460800543	7.39815952943701e-07	1
Botu01759	Botu00550	0.927292927653853	6.56453224667786e-07	1
Botu00615	Botu00553	0.938419656189732	2.29171814414286e-07	1
Botu00699	Botu00553	0.929988041805385	5.16946762729731e-07	1
Botu01067	Botu00553	0.957408219680744	2.18511646554731e-08	1
Botu01108	Botu00553	0.931911244946947	4.33374246933127e-07	1
Botu01159	Botu00553	0.92754993044236	6.41921101385279e-07	1
Botu01840	Botu00574	0.949330985604768	6.62467689593882e-08	1
Botu01248	Botu00575	0.924052143744787	8.6466947379904e-07	1
Botu00652	Botu00615	0.944927345152582	1.12659301221285e-07	1
Botu00699	Botu00615	0.939568953235058	2.03328079040332e-07	1
Botu01044	Botu00615	0.928318275113276	6.00071490941545e-07	1
Botu01108	Botu00615	0.966213671916501	4.95368102093607e-09	1
Botu00640	Botu00619	0.973947832705862	9.31533294945552e-10	1
Botu00945	Botu00619	0.927159772981023	6.6409006493906e-07	1
Botu01295	Botu00619	0.942474480621337	1.4865504027739e-07	1
Botu01506	Botu00619	0.938629687977252	2.24253628111626e-07	1
Botu01877	Botu00619	0.924174005269466	8.55947349664987e-07	1
Botu00654	Botu00640	0.931432221047078	4.53047715343047e-07	1
Botu00667	Botu00640	0.922802205330153	9.5851032266836e-07	1
Botu00945	Botu00640	0.952466750775983	4.40689551517437e-08	1
Botu01295	Botu00640	0.950888261134515	5.42859834862242e-08	1
Botu01506	Botu00640	0.942403783219227	1.49820730932504e-07	1
Botu01877	Botu00640	0.928986804064239	5.65540983821222e-07	1
Botu01108	Botu00652	0.960201651899117	1.41553044841203e-08	1
Botu01240	Botu00652	0.934938759072973	3.24853035582606e-07	1
Botu01295	Botu00667	0.923342539509351	9.1694995951741e-07	1
Botu00941	Botu00699	0.933810375670841	3.62265515585491e-07	1
Botu00945	Botu00699	0.93279719684669	3.98871829787595e-07	1
Botu01159	Botu00699	0.925127931859687	7.90179871978935e-07	1
Botu00973	Botu00807	0.934222634979674	3.481992179033e-07	1
Botu00957	Botu00815	0.943599303832723	1.31107122713914e-07	1
Botu01397	Botu00815	0.923903682690105	8.75395811616997e-07	1
Botu02964	Botu00815	0.92310498571117	9.35031918558593e-07	1
Botu00989	Botu00833	0.945149999696296	1.09790988300773e-07	1
Botu01232	Botu00833	0.941313856260986	1.68786467469317e-07	1
Botu00945	Botu00851	0.972172351885099	1.42381284540249e-09	1
Botu01001	Botu00861	0.944097232533325	1.23914150940152e-07	1
Botu00982	Botu00871	0.9242105483139	8.53346211027173e-07	1
Botu01044	Botu00941	0.937963294037396	2.40170684673302e-07	1
