Var1	Var2	r	p	r.sign
Botu00059	Otu00082	0.85679081745954	5.6197111395484e-06	1
Botu00072	Otu00082	-0.859807262617926	4.78714670770763e-06	0
Botu00073	Otu00082	0.866817234802725	3.25003080847708e-06	1
Botu00086	Otu00082	0.851816488801774	7.26441678478018e-06	1
Botu00107	Otu00082	-0.904022877733965	2.66921726721492e-07	0
Botu00146	Otu00082	0.909820616615006	1.65212825642413e-07	1
Botu00178	Otu00082	0.90229285407255	3.06209656075751e-07	1
Botu00239	Otu00082	-0.863342132797522	3.94831292949149e-06	0
Botu00281	Otu00082	0.88058327453992	1.42048039730724e-06	1
Botu00319	Otu00082	0.852165473290742	7.1369146312783e-06	1
Botu00320	Otu00082	0.851098933274108	7.53272625586554e-06	1
Botu00344	Otu00082	0.900226726105885	3.59594459986567e-07	1
Botu00374	Otu00082	0.873014921474024	2.26552109894307e-06	1
Botu00388	Otu00082	0.851908830272949	7.23049108142249e-06	1
Botu00465	Otu00082	0.86996848936286	2.71138688767714e-06	1
Botu00568	Otu00082	0.878678018193281	1.60222179124148e-06	1
Botu00614	Otu00082	0.848758889404119	8.46761109007943e-06	1
Botu00718	Otu00082	0.897891093683635	4.29453975048233e-07	1
Botu00785	Otu00082	0.855747048045942	5.9353547987584e-06	1
Botu00786	Otu00082	0.854097769499123	6.46511104895886e-06	1
Botu00925	Otu00082	0.860058116298063	4.72295495712594e-06	1
Botu00998	Otu00082	0.896216795224468	4.86477408134789e-07	1
Botu01038	Otu00082	0.866678881514164	3.27564753055398e-06	1
Botu01092	Otu00082	0.900536916119236	3.511005206569e-07	1
Botu01137	Otu00082	0.910827606015636	1.51510058721271e-07	1
Botu01579	Otu00082	0.892665453356187	6.29430230825179e-07	1
Botu01644	Otu00082	0.923674876525228	4.54888589018765e-08	1
Botu02299	Otu00082	0.849930542626209	7.98779931887594e-06	1
Botu02465	Otu00082	0.895494777750539	5.13016213510298e-07	1
Botu02646	Otu00082	0.883453647919605	1.18026091389112e-06	1
Botu00056	Otu00085	-0.863050132865394	4.01244907788367e-06	0
Botu00127	Otu00085	0.880743535027021	1.40603800136141e-06	1
Botu00148	Otu00085	0.897158700990614	4.53644069420278e-07	1
Botu00196	Otu00085	0.858027992505808	5.26433627912049e-06	1
Botu00749	Otu00085	0.877928439578583	1.67902399939024e-06	1
Botu00777	Otu00085	0.865565450061707	3.48820059414834e-06	1
Botu01037	Otu00085	0.923248933266993	4.74948103068584e-08	1
Botu01542	Otu00085	0.85820138811783	5.21610516579507e-06	1
Botu01710	Otu00085	0.864570391402107	3.68808131545606e-06	1
Botu01755	Otu00085	0.855234038533827	6.09598862610916e-06	1
Otu00269	Otu00094	-0.85460842417352	6.296917467008e-06	0
Botu00048	Otu00094	-0.862158091146029	4.21395625083143e-06	0
Botu01538	Otu00094	-0.846584400083743	9.42379366386525e-06	0
Botu00592	Otu00095	0.875147130170143	1.99237826969956e-06	1
Botu00749	Otu00095	0.882237036367172	1.27741484279298e-06	1
Botu02311	Otu00095	0.890160552772894	7.50855737585709e-07	1
Botu00087	Otu00096	0.906267277040606	2.22498385937797e-07	1
Botu00177	Otu00096	0.854480575495429	6.33867041743841e-06	1
Botu00005	Otu00101	-0.856773526370217	5.62482027310907e-06	0
Botu00013	Otu00101	0.883264934123976	1.19489977423726e-06	1
Botu00035	Otu00101	-0.87190129169665	2.42056804733437e-06	0
Botu00097	Otu00101	0.868733966139057	2.91245753114566e-06	1
Botu00099	Otu00101	-0.848578924687884	8.54345452250271e-06	0
Botu00103	Otu00101	0.870016585958982	2.70380128464254e-06	1
Botu00124	Otu00101	-0.855368347761367	6.05357742156087e-06	0
Botu00200	Otu00101	0.852196496230402	7.12567381988549e-06	1
Botu00308	Otu00101	-0.908061872614421	1.91726729603658e-07	0
Botu00425	Otu00101	0.887739384183848	8.86915747289052e-07	1
Botu00436	Otu00101	0.87221732501122	2.37566731042804e-06	1
Botu00469	Otu00101	-0.848939585924064	8.39204061398036e-06	0
Botu00618	Otu00101	0.91243719281199	1.31647254431044e-07	1
Botu00814	Otu00101	0.886128839191452	9.88761515774428e-07	1
Botu00847	Otu00101	-0.851153153819585	7.51215950867135e-06	0
Botu00887	Otu00101	0.879400057118152	1.53112179357429e-06	1
Botu01099	Otu00101	0.875978794647948	1.89380372650483e-06	1
Botu01260	Otu00101	0.850592086216005	7.72732867071468e-06	1
Botu01423	Otu00101	0.86329612884081	3.95835859423599e-06	1
Botu01514	Otu00101	0.876814134674484	1.79904921226992e-06	1
Botu02275	Otu00101	0.853853601091054	6.5468848706729e-06	1
Botu02414	Otu00101	0.869004362073658	2.86735430887752e-06	1
Botu00243	Otu00104	0.894968611422135	5.33135103397697e-07	1
Otu00203	Otu00105	0.8944354931426	5.54210949355038e-07	1
Botu00506	Otu00105	-0.85391210309974	6.52721172555992e-06	0
Botu00698	Otu00105	-0.876235941560608	1.86418783076903e-06	0
Botu01898	Otu00105	0.871565921355662	2.46901272737965e-06	1
Botu01920	Otu00105	0.864776124767676	3.64596703583686e-06	1
Otu00217	Otu00108	-0.857796358846207	5.32936365882364e-06	0
Otu00349	Otu00108	0.852017048678077	7.19090529566202e-06	1
Botu00548	Otu00108	0.875131968050354	1.99421560309609e-06	1
Botu00549	Otu00108	0.856401438413129	5.73573412365747e-06	1
Botu01063	Otu00108	0.884592558347077	1.09515197665999e-06	1
Botu01068	Otu00108	0.849439710536132	8.18588655260299e-06	1
Botu01092	Otu00108	0.864062114231429	3.79392379756816e-06	1
Botu01302	Otu00108	0.879285565818738	1.54221114456732e-06	1
Botu01579	Otu00108	0.856228644235187	5.78787634752942e-06	1
Botu02299	Otu00108	0.875406508216849	1.96117195017109e-06	1
Botu00178	Otu00122	-0.87299130444832	2.26871826258801e-06	0
Botu00215	Otu00122	0.854922738824113	6.19527008360876e-06	1
Botu00219	Otu00122	0.846114443939258	9.64217642929199e-06	1
Botu00445	Otu00122	0.889367185533607	7.93302788792971e-07	1
Botu00718	Otu00122	-0.851063944383059	7.54602373476132e-06	0
Botu00500	Otu00123	0.914256686198502	1.11945142045045e-07	1
Botu00546	Otu00123	0.936499866669998	1.08793045683342e-08	1
Botu01784	Otu00123	0.861680950263797	4.32526392812882e-06	1
Botu02629	Otu00123	0.867888549584883	3.05743510731205e-06	1
Botu00145	Otu00125	-0.91126409505335	1.45883154667459e-07	0
Botu00176	Otu00125	-0.868963744448459	2.8740909199243e-06	0
Botu00395	Otu00125	-0.874029050777217	2.13183996056188e-06	0
Otu00881	Otu00131	-0.863627180176258	3.88655546945671e-06	0
Botu01581	Otu00136	0.850425036009174	7.79240429427119e-06	1
Otu00145	Otu00144	0.870649807290138	2.6056210824521e-06	1
Otu00719	Otu00144	0.846209284971308	9.59775918718542e-06	1
Otu00881	Otu00144	0.879671682963184	1.50508715468511e-06	1
Botu00001	Otu00144	-0.870352157346942	2.65138241806184e-06	0
Botu00049	Otu00144	-0.857572673067469	5.39281303169048e-06	0
Botu00054	Otu00144	-0.867198707501482	3.18028954837679e-06	0
Botu00072	Otu00144	-0.857046554863134	5.54461017809871e-06	0
Botu00086	Otu00144	0.862833855110828	4.06052838730631e-06	1
Botu00119	Otu00144	-0.857688469232727	5.35988651129138e-06	0
Botu00178	Otu00144	0.877420761839791	1.73282330750979e-06	1
Botu00247	Otu00144	0.863783730195865	3.8529923118702e-06	1
Botu00281	Otu00144	0.93017698526582	2.27829470844654e-08	1
Botu00320	Otu00144	0.847927626988033	8.82282159686554e-06	1
Botu00336	Otu00144	-0.906913896691549	2.10952255663699e-07	0
Botu00342	Otu00144	-0.884267382430378	1.11889405562948e-06	0
Botu00344	Otu00144	0.881704006778102	1.32210442971292e-06	1
Botu00374	Otu00144	0.872236659665671	2.3729437415021e-06	1
Botu00388	Otu00144	0.857655443894615	5.36925959382373e-06	1
Botu00455	Otu00144	0.859747486512789	4.80255305568278e-06	1
Botu00478	Otu00144	-0.878436210537039	1.62665984371202e-06	0
Botu00568	Otu00144	0.877351257705451	1.74030301591799e-06	1
Botu00614	Otu00144	0.877879076113666	1.68419118118379e-06	1
Botu00642	Otu00144	0.854637517295517	6.28744923414359e-06	1
Botu00785	Otu00144	0.861111083700363	4.46150369670661e-06	1
Botu00820	Otu00144	-0.901528650361486	3.25096057185448e-07	0
Botu00882	Otu00144	0.862515129819527	4.13228398721266e-06	1
Botu00925	Otu00144	0.846209284971308	9.59775918718542e-06	1
Botu00998	Otu00144	0.864455284015957	3.71182602831865e-06	1
Botu01060	Otu00144	0.858061183608355	5.25507444670836e-06	1
Botu01092	Otu00144	0.890443671513519	7.36190199468467e-07	1
Botu01137	Otu00144	0.883593670428437	1.16949926076693e-06	1
Botu01227	Otu00144	0.851531355945971	7.37003585071783e-06	1
Botu01271	Otu00144	0.867095889262322	3.19895901634837e-06	1
Botu01579	Otu00144	0.889679193770006	7.76369029287238e-07	1
Botu01677	Otu00144	0.851576430933146	7.35325204459514e-06	1
Botu01787	Otu00144	0.849474665772667	8.17164159960804e-06	1
Botu02299	Otu00144	0.851713062098501	7.302577123669e-06	1
Botu02460	Otu00144	0.858907557029384	5.02357690868038e-06	1
Botu02646	Otu00144	0.878480567793523	1.62215303278757e-06	1
Otu00271	Otu00145	0.853886468837659	6.53582580278922e-06	1
Botu00032	Otu00145	-0.846512645289531	9.45686046960326e-06	0
Botu00054	Otu00145	-0.858915760971429	5.02137656610557e-06	0
Botu00086	Otu00145	0.866528827801833	3.30362666156603e-06	1
Botu00178	Otu00145	0.853443925937327	6.68608191456421e-06	1
Botu00247	Otu00145	0.864421299616624	3.71886150540846e-06	1
Botu00259	Otu00145	0.857595771106434	5.38623130186267e-06	1
Botu00281	Otu00145	0.852560900428311	6.99476846000024e-06	1
Botu00283	Otu00145	-0.892746593329664	6.25798920239617e-07	0
Botu00319	Otu00145	0.863801255135595	3.8492506426735e-06	1
Botu00320	Otu00145	0.878301516013171	1.64041130501502e-06	1
Botu00344	Otu00145	0.875776397515528	1.9173980425613e-06	1
Botu00374	Otu00145	0.89351240104603	5.92407140231899e-07	1
Botu00459	Otu00145	0.854477241029684	6.33976256114721e-06	1
Botu00462	Otu00145	-0.864459505227978	3.71095294871004e-06	0
Botu00504	Otu00145	0.876274737490694	1.85975446354014e-06	1
Botu00614	Otu00145	0.85320940446717	6.76690302015004e-06	1
Botu00642	Otu00145	0.870524354694055	2.62482491031335e-06	1
Botu00785	Otu00145	0.880220600199773	1.45363663550668e-06	1
Botu00882	Otu00145	0.940384755699805	6.64733379451832e-09	1
Botu00920	Otu00145	-0.866617071647348	3.28714787345419e-06	0
Botu00925	Otu00145	0.869754243479205	2.74539968714294e-06	1
Botu01060	Otu00145	0.867956233680183	3.04560410402388e-06	1
Botu01065	Otu00145	-0.872348267289267	2.35727462660762e-06	0
Botu01137	Otu00145	0.897587398549156	4.39345904768018e-07	1
Botu01146	Otu00145	0.889987427685931	7.59947228923252e-07	1
Botu01227	Otu00145	0.854054708398353	6.47946855480974e-06	1
Botu01579	Otu00145	0.895459223584122	5.1435472414596e-07	1
Botu01677	Otu00145	0.884277988888873	1.11811270420148e-06	1
Botu01748	Otu00145	0.848970259314985	8.37927003161099e-06	1
Botu01811	Otu00145	0.851728489853697	7.29687401079815e-06	1
Botu01970	Otu00145	0.8618511640694	4.28527010098989e-06	1
Botu02088	Otu00145	0.86566238711361	3.46923610328176e-06	1
Botu02646	Otu00145	0.905449774253038	2.37874984154729e-07	1
Botu01185	Otu00172	0.86249380952771	4.13712251323695e-06	1
Botu00504	Otu00180	0.853458717550907	6.68101229006623e-06	1
Botu00666	Otu00180	-0.89106866829451	7.04687693975359e-07	0
Botu01227	Otu00180	0.877219703467023	1.75453639750245e-06	1
Botu01579	Otu00180	0.858583157776771	5.11124875579583e-06	1
Botu01970	Otu00180	0.847649286121584	8.94457932054671e-06	1
Botu02699	Otu00180	0.865731432408439	3.45578237848088e-06	1
Botu00049	Otu00184	-0.845398138572906	9.98337156321583e-06	0
Botu00088	Otu00184	-0.854228149157437	6.42180593901642e-06	0
Botu00318	Otu00184	-0.847494679648391	9.01283048815316e-06	0
Botu01395	Otu00184	0.87971088672224	1.50136125043332e-06	1
Botu01403	Otu00184	0.862638527861943	4.10437484332782e-06	1
Botu01435	Otu00184	0.850247919962757	7.86191378088219e-06	1
Botu01925	Otu00184	0.846299955438434	9.55545918901457e-06	1
Botu00983	Otu00185	0.894331809549043	5.58392360572313e-07	1
Botu01179	Otu00185	0.855050765810875	6.15427233086052e-06	1
Botu00506	Otu00203	-0.850211587387215	7.8762380759656e-06	0
Botu00631	Otu00203	-0.86310828699708	3.99960495967022e-06	0
Botu00698	Otu00203	-0.867479905423036	3.12970800364631e-06	0
Botu01920	Otu00203	0.870073765937468	2.69480684256251e-06	1
Otu00812	Otu00206	0.876710699058343	1.81055606240932e-06	1
Otu00852	Otu00206	0.88151477238672	1.33829072468394e-06	1
